time,XLE,XLB,XLI,XLY,XLP,XLV,XLF,XTL,XLU,XLK,XLRE
2012-05-08,47.8878026588,29.0177190629,29.7837345778,39.0010415977,26.1836386886,31.5982369475,10.1853688247,36.0872981032,25.3570240261,24.8451163314,
2012-05-09,47.6549951326,28.7565261972,29.4373161751,38.8515449332,26.0529127392,31.3849659097,10.0739610782,36.2305016671,25.3712855694,24.8494170266,
2012-05-10,47.8595835647,28.666713083,29.4785564611,38.9834537548,26.2374670207,31.606767789,10.114472986,35.8264940368,25.6066010342,24.6601864366,
2012-05-11,47.5068448887,28.5850647974,29.4208200607,38.9043084618,26.1682591651,31.5726444229,9.9996892472,35.9137180257,25.6208625775,24.6773892175,
2012-05-14,46.7167102544,28.1890706121,29.0785256865,38.3546883716,26.0606025009,31.4702743248,9.7937537158,35.9137180257,25.5923394909,24.4623544561,
2012-05-15,45.9392742124,27.7685819411,28.9341846854,38.2975278823,26.029843454,31.2825958116,9.743113831,35.9137180257,25.4140701993,24.3935433324,
2012-05-16,45.6796585468,27.4664832843,28.9011924566,38.2359704322,26.114430833,31.3337808607,9.6013221536,35.9137180257,25.4497240576,24.195711352,
2012-05-17,45.3904128325,26.8622859707,28.282588166,37.2246694663,25.9298765515,31.0437322494,9.4055145992,34.5276811072,25.3071086244,23.8516557337,
2012-05-18,45.1082218916,26.7561431994,28.1423711934,36.9432639801,25.7760813169,30.7707453211,9.2981580434,34.5250774061,25.2571932228,23.6280195819,
2012-05-21,46.1452735992,27.5399667414,28.7692235412,37.5940141669,25.8760482194,31.0693247739,9.3852586452,34.2360665771,25.2857163094,24.2129141329,
2012-05-22,46.0323972228,27.3685053416,28.8764482849,37.7435108314,25.9068072663,30.9840163588,9.4595304762,34.6878087287,25.463985601,24.1355016188,
2012-05-23,46.2017117873,27.6950984841,29.0331613719,37.9457710246,25.8375994107,30.8475228947,9.4932903994,34.1258432279,25.3285009394,24.1613057901,
2012-05-24,46.1664379197,27.8665598839,29.0001691431,38.1216494534,26.0836717861,31.1461023475,9.5000423841,34.6986574835,25.4283317427,24.0236835428,
2012-05-25,45.9477399406,27.752252284,28.8022157701,38.0600920033,26.0606025009,31.0693247739,9.4662824609,34.2126332666,25.5139010026,23.9720752001,
2012-05-29,46.7167102544,28.2339771692,29.1898744588,38.5877272899,26.2451567824,31.171694872,9.6013221536,34.2126332666,25.5923394909,24.290326647,
2012-05-30,45.2845912296,27.7277577983,28.7032390836,37.9809467103,26.029843454,30.9925472004,9.3774938629,34.2485643427,25.4354625143,24.1355016188,
2012-05-31,44.8895239125,27.6134501984,28.5960143399,37.9018014174,25.9760151219,30.8389920532,9.4595304762,33.9783001621,25.5709471759,24.0236835428,
2012-06-01,43.7678149227,27.0255825419,27.8042008479,36.7058281012,25.4992498947,30.2930181967,9.1084272751,33.5400104665,25.463985601,23.3957820396,
2012-06-04,43.7325410551,27.0500770276,27.5155188456,36.8377369228,25.5838372737,30.3612649287,9.0206514749,33.5443499684,25.5495548609,23.5334042869,
2012-06-05,44.1064440517,27.3072691273,27.5938753891,37.0356001553,25.5530782268,30.5318817589,9.1691951369,33.5443499684,25.6422548925,23.6753272294,
2012-06-06,45.4680153412,27.9971971409,28.3279524806,37.8402439673,25.8991175046,31.0096088834,9.43589853,33.5443499684,25.9987934755,24.2172148281,
2012-06-07,45.4962344353,28.0461861123,28.4887895962,37.8402439673,25.9913946453,31.0266705664,9.4325225377,34.4809880664,26.198455082,24.1010960569,
2012-06-08,45.5032892088,28.2339771692,28.7032390836,38.1744129821,26.2143977355,31.2143490796,9.5452806811,34.2299912744,26.2555012553,24.3677391611,
2012-06-11,44.882469139,27.7114281412,28.3279524806,37.5940141669,26.0913615478,30.9413621513,9.371754676,34.2299912744,26.2341089403,24.0236835428,
2012-06-12,45.5173987558,28.2258123406,28.7857196557,37.9985345532,26.2143977355,31.2314107626,9.510170361,34.2386702783,26.2627033347,24.2645224756,
2012-06-13,44.9389073271,27.7930764268,28.4970376534,37.4445175023,26.1797938077,31.1972873966,9.4797864302,34.2386702783,26.2697627986,24.1182988379,
2012-06-14,45.6443846792,28.0216916266,28.719735198,37.9457710246,26.5373677281,31.6664836795,9.5911941767,34.2386702783,26.4480320902,24.2387183042,
2012-06-15,46.5128907926,28.3443983107,28.9661129149,38.3166722493,26.5800612852,31.7847723279,9.7281379291,34.365347283,26.5781401499,24.4955300191,
2012-06-18,46.0946858921,28.492153645,29.0365497507,38.5902366988,26.6497439394,31.9991866042,9.6738665878,34.9663270825,26.6788967061,24.6768504739,
2012-06-19,46.7609784454,29.0339232044,29.4260240196,38.9432230852,26.626516388,32.2907900201,9.8366806117,35.5326366457,26.6213215311,24.8668052361,
2012-06-20,46.5766847604,28.8697506107,29.2685769748,38.8990997869,26.4871510798,32.2050243096,9.8570323647,35.6197477922,26.3622332437,24.909976773,
2012-06-21,44.6699539431,27.9257581966,28.692652258,38.0475201296,26.1735791363,31.7590426147,9.6365550406,34.7050807542,26.0887511626,24.3185267179,
2012-06-22,44.9676591265,28.073513531,28.7962358401,38.219600993,26.2548755661,32.0892406003,9.7247459702,35.0361031108,26.0959480594,24.5905074002,
2012-06-25,43.9611320779,27.7205424544,28.2617445562,37.6283487957,26.0922827065,31.6990066173,9.5246203992,34.487302888,26.0455697813,24.0897175725,
2012-06-26,44.4360427276,27.8067330661,28.3156080189,38.0960557577,26.1542228434,31.7933488989,9.5721078228,34.487302888,26.0815542657,24.1846949536,
2012-06-27,45.3575111523,28.1145566794,28.5890686758,38.0431077998,26.3090731859,32.1364117411,9.6874344231,34.9925475376,26.3766270375,24.331478179,
2012-06-28,45.669392773,28.1227653091,28.5642086161,37.8313159679,26.4252109428,31.9906100332,9.6806505054,34.9925475376,26.4701866968,24.1328891094,
2012-06-29,47.0445071914,28.9682541669,29.5586110048,38.6343599971,26.9207320387,32.5952582925,9.9282635001,34.9925475376,26.6213215311,24.8020479308,
2012-07-02,47.0657718474,28.8204988325,29.301723721,38.7490805727,27.0717111226,32.6981771452,9.9893187591,35.9037301297,26.7868501592,24.9445140025,
2012-07-03,48.192798613,29.2309303169,29.6083311242,38.713781934,27.1994626551,32.6938888597,10.0469820592,35.9072145755,26.7220780873,25.1431030721,
2012-07-05,47.561947153,29.1898871685,29.5751843779,38.8108531903,27.0988099325,32.4880511544,9.8977358707,36.2952947331,26.5637463561,25.1431030721,
2012-07-06,46.9878014422,28.8533333513,29.1774234225,38.6255353374,27.067839864,32.273636878,9.8163288587,35.6807255947,26.5061711812,24.771827855,
2012-07-09,46.7751548827,28.6727434982,29.1608500493,38.4137435055,27.0368697955,32.4451682991,9.8027610234,35.6807255947,26.4198084187,24.7200220108,
2012-07-10,46.0450683615,28.2458947544,28.6885089147,38.1843023543,27.067839864,32.2907900201,9.7281379291,35.6807255947,26.4629897999,24.4437241748,
2012-07-11,46.6688316029,28.1555998279,28.4564816906,37.9636858628,27.0291272784,32.2650603069,9.809544941,35.6807255947,26.5997308405,24.331478179,
2012-07-12,46.5128907926,28.0160531232,28.3487547652,37.8754392662,27.0523548298,32.3422494464,9.7077861761,34.1301471875,26.6357153249,24.0897175725,
2012-07-13,47.3280359375,28.5167795341,28.895676079,38.4931654425,27.3543129976,32.7024654307,9.9757509238,34.1301471875,26.8732129217,24.4091869453,
2012-07-16,47.4839767478,28.4100673482,28.6967956012,38.246074972,27.2149476894,32.7625014281,9.9587911296,34.1301471875,26.8588191279,24.3832840232,
2012-07-17,48.0793871146,28.7712470544,28.8210958998,38.6255353374,27.3310854462,33.1827534098,10.0130624709,34.1301471875,26.9163943029,24.4782614043,
2012-07-18,48.497592015,28.9436282779,29.3597305271,38.8285025096,27.3388279634,33.2342128361,9.9655750473,34.1301471875,27.0027570654,24.9013424656,
2012-07-19,48.6464446067,29.255556206,29.4964608555,39.0844176398,27.3001153777,33.2342128361,9.9011278295,35.2189494073,27.0531353435,25.11720015,
2012-07-20,48.7598561052,29.0749663529,29.1359899896,38.6078860181,27.1336512596,32.8053842834,9.7518816409,34.635391837,27.1107105185,24.827950853,
2012-07-23,48.2920336741,28.6152830904,28.9868296313,38.0431077998,26.8975044873,32.4194385859,9.6738665878,33.9036582067,26.9307880966,24.5905074002,
2012-07-24,47.5194178411,28.1720170872,28.6636488549,37.7871926696,26.8123367989,32.0592226016,9.6433389583,33.5762074071,26.6932904999,24.3401124863,
2012-07-25,47.5548589344,28.1720170872,28.7630890938,37.7077707326,26.8200793161,32.2136008806,9.6806505054,33.7548723685,26.6788967061,24.2451351052,
2012-07-26,48.9087086968,28.3033551622,29.2022834822,38.3166722493,27.2614027921,32.5223574386,9.8265047352,34.5221473466,27.0963167247,24.6164103223,
2012-07-27,49.7734713724,28.8204988325,29.8403583483,39.0755929801,27.5711034771,33.3028254045,10.0130624709,35.3230472273,27.4129801871,25.1517373795,
2012-07-30,49.9152357454,28.7958729435,29.7574914825,38.9255737659,27.7104687853,33.1312939834,9.9927107179,35.480457069,27.5137367433,25.1603716868,
2012-07-31,49.3694429092,28.598865831,29.6746246168,38.4225681652,27.5865885113,32.9254562781,9.9452232943,35.5152144164,27.2906329403,25.2639833753,
2012-08-01,49.6104423434,28.6070744607,29.4757441391,38.2637242913,27.4472232031,32.9426094202,9.8977358707,35.6806384836,27.081922931,25.1776403016,
2012-08-02,48.7811207611,28.2705206435,29.3265837808,38.3607955476,27.2226902065,32.6252762912,9.8231127764,35.6807255947,26.9307880966,25.0135884615,
2012-08-03,49.9294121827,28.8287074622,29.9646586469,39.1197162784,27.6794987168,33.0112219887,10.0537659769,35.6824678176,27.247451559,25.5057439818,
2012-08-06,50.0640883371,29.0913836122,29.9646586469,39.260910833,27.6640136825,33.0197985597,10.0944694829,36.3514814225,27.1826794872,25.6870644366,
2012-08-07,50.8154395142,29.4279374294,30.27126605,39.6315465388,27.5169058572,32.9426094202,10.1351729889,36.7521926963,26.9020005092,25.8597505841,
2012-08-08,50.8579688261,29.4607719482,30.2298326172,39.4374040262,27.7104687853,33.062681415,10.1351729889,36.882859416,26.9379849935,25.8683848915,
2012-08-09,51.20529154,29.6249445419,30.2546926769,39.4109300472,27.5943310284,33.0455282729,10.1283890712,36.882859416,26.9379849935,25.9547279652,
2012-08-10,51.2974383825,29.6003186529,30.3955663486,39.3756314086,27.5865885113,33.1827534098,10.1351729889,36.882859416,27.0171508591,26.0151681168,
2012-08-13,51.1060564789,29.4361460591,30.3292728561,39.3932807279,27.5788459942,33.0969876992,10.1419569065,37.7365486514,26.9883632716,26.0928768832,
2012-08-14,51.0139096364,29.3048079841,30.2878394232,39.4903519842,27.6872412339,33.1827534098,10.1283890712,37.7365486514,26.9595756841,26.041071039,
2012-08-15,51.0068214178,29.3540597622,30.3541329158,39.6138972195,27.7027262682,33.2599425493,10.1623086595,38.0327265494,26.8300315404,26.0497053463,
2012-08-16,51.4604674115,29.7891171357,30.660740319,39.9404096269,27.7724089223,33.1741768387,10.2301478362,38.4769933964,26.7652594686,26.4037119486,
2012-08-17,51.4392027555,29.7480739872,30.8099006773,40.0904288412,27.7956364736,33.0026454176,10.2640674245,38.834149097,26.6932904999,26.550495174,
2012-08-20,51.2619972892,29.6906135794,30.7436071847,39.9227603076,27.7956364736,33.0712579861,10.2912030951,38.3793418012,26.743668778,26.5763980961,
2012-08-21,51.0989682602,29.7316567278,30.6773136921,39.8698123496,27.6253010969,32.9597625623,10.3251226834,38.6686379187,26.5493525624,26.4037119486,
2012-08-22,51.2903501638,29.9779156185,30.5281533338,39.9845329252,27.5401334086,32.9854922755,10.3115548481,38.0552012252,26.5061711812,26.4468834855,
2012-08-23,50.7197485624,29.4771892075,30.2795527366,39.7109684757,27.3233429291,32.9426094202,10.2097960832,38.0588598934,26.2326891,26.2310258012,
2012-08-24,51.0209978551,29.4197287997,30.4204264084,40.0374808832,27.5633609599,33.225636265,10.2640674245,38.1643514917,26.3550363468,26.3950776413,
2012-08-27,51.042262511,29.2473475763,30.3292728561,39.9757082656,27.6020735456,33.2599425493,10.2572835068,38.1633932691,26.4126115218,26.4209805634,
2012-08-28,51.0777036043,29.1816785388,30.213259244,40.0551302025,27.6175585798,33.2084831229,10.2437156715,38.1633932691,26.3622332437,26.3605404118,
2012-08-29,50.737469109,29.2473475763,30.2049725575,40.2492727151,27.5556184428,33.3199785466,10.2640674245,38.3550377914,26.3190518625,26.412346256,
2012-08-30,50.1987644915,28.9846714263,29.9480852737,40.0286562235,27.4472232031,33.2084831229,10.2097960832,37.7992686769,26.1895077188,26.1187798053,
2012-08-31,50.7020280157,29.2637648357,30.1303923783,40.1963247571,27.4549657202,33.3114019756,10.2844191775,37.8393398043,26.1607201313,26.3260031823,
2012-09-04,50.3121759899,28.88616787,29.8154982886,40.0992535008,27.6175585798,33.380014544,10.2844191775,38.093704352,26.2578782391,26.3260031823,
2012-09-05,50.1207940863,29.017505945,29.7326314228,40.1610261185,27.5711034771,33.3885911151,10.2844191775,38.0761950115,26.1463263375,26.3001002602,
2012-09-06,51.1769386654,29.7439696724,30.3997096919,41.0567290741,27.9117742305,33.9203385204,10.5286402133,38.808015753,26.4413991093,26.8872331616,
2012-09-07,52.0629659969,30.330886695,30.660740319,41.2817578954,27.6872412339,33.9031853783,10.6371828959,39.182680794,26.3550363468,26.8440616247,
2012-09-10,51.836143,30.2816349169,30.4618598412,41.2199852778,27.6562711654,33.7831133836,10.5489919663,39.1825936828,26.3262487594,26.5591294814,
2012-09-11,52.3890240548,30.3883471028,30.6275935727,41.2023359585,27.5711034771,33.8002665257,10.6371828959,39.1375572201,26.2614766875,26.6282039404,
2012-09-12,52.7079938942,30.3473039544,30.7518938713,41.4053031307,27.4239956517,33.8174196678,10.6778864019,39.4082115522,26.1103418532,26.7749871657,
2012-09-13,53.565668351,31.094289256,31.0999347073,41.9347827104,27.9117742305,34.16048251,10.9560270261,40.0756571565,26.4773835937,27.1376280754,
2012-09-14,54.2744902162,31.4800948513,31.2905284985,42.1024512439,27.7027262682,34.0232573731,11.0442179557,40.4739293181,26.2974611719,27.267142686,
2012-09-17,53.8633735344,30.9957856997,31.1413681402,41.94360737,27.7801514394,34.2205185074,10.9424591908,40.0947344976,26.1319325438,27.2930456081,
2012-09-18,53.4806097272,30.9136994028,31.1496548268,41.7406401978,27.9350017819,34.3320139311,10.8881878495,40.0515273689,26.0527666782,27.3103142229,
2012-09-19,52.9631697656,31.0860806263,31.2242350059,42.1730485212,28.0124269531,34.3663202153,10.8814039318,40.4327257459,26.0815542657,27.336217145,
2012-09-20,53.1111008889,31.0368288482,30.9259142893,42.1201005633,28.1672772956,34.5121219232,10.8203486729,40.0711273769,26.1895077188,27.2844113008,
2012-09-21,53.1677995499,30.8990305816,30.8385726128,42.0899025779,28.0394560804,34.6394840034,10.7837901406,40.517559807,26.2011666917,27.318913993,
2012-09-24,52.9008035695,30.8082602955,30.8302322281,41.9703541485,28.1330248993,34.7342922452,10.7871962651,40.1185569662,26.4520869557,27.145515618,
2012-09-25,52.3205323056,30.317275566,30.4257235677,41.4788772722,27.9380898598,34.7083492627,10.6237022895,40.0749023884,26.3939025466,26.7640391928,
2012-09-26,51.8256997554,30.1687423705,30.3047879888,41.1955032174,27.9341911591,34.5317473649,10.5555797996,39.4637382997,26.4520869557,26.5733009802,
2012-09-27,52.5305691435,30.5400753592,30.5925312627,41.6117088604,28.0316586788,34.7299827797,10.6543574099,39.5772402019,26.3466277143,26.915762771,
2012-09-28,52.2849328416,30.3667866311,30.4674254914,41.4346000762,27.9341911591,34.5791514858,10.620296165,39.4200837219,26.4666330579,26.7250245584,
2012-10-01,52.5448089291,30.4658087614,30.6084613976,41.4080337585,28.1174300962,34.7860058317,10.6679819078,39.5178699761,26.3429911887,26.6686700865,
2012-10-02,52.6373675356,30.3007718776,30.5591697237,41.3283348056,28.1408223009,34.9411465911,10.6884186548,39.2716581575,26.4811791602,26.7033497615,
2012-10-03,51.98945729,30.1604905263,30.7176370339,41.6559860565,28.2265937183,35.2341902478,10.7837901406,39.329194891,26.6120940805,26.8420684616,
2012-10-04,52.5127694115,30.5483272034,30.8927851137,42.0367699426,28.3591495451,35.4496635247,10.9438779917,39.3327745664,26.7648281542,26.9200977304,
2012-10-05,52.3881712873,30.6968603989,30.9928697307,42.1607460916,28.4683131673,35.484139249,10.9404718672,39.1145016776,26.7211898474,26.7813790303,
2012-10-08,52.473610001,30.6390974895,30.9178062679,42.0810471387,28.3825417499,35.4582824558,10.9336596182,39.0184616065,26.7648281542,26.5039416302,
2012-10-09,52.5448089291,30.3502829427,30.5591697237,41.4080337585,28.1096326946,35.0273359019,10.8655371284,38.3025265312,26.7139167963,26.1658147988,
2012-10-10,51.5622637215,30.020209175,30.2755966422,41.1512260214,27.9926716709,34.7687679695,10.8587248794,38.3025265312,26.6702784895,26.0617757737,
2012-10-11,51.9467379332,30.1439868379,30.3673408744,40.9652617979,27.9302924583,34.7946247628,10.9200351202,38.8351123799,26.699370694,25.9577367487,
2012-10-12,51.6619422208,30.0119573308,30.4007024134,40.9564063587,27.953684663,34.7429111763,10.7701656426,38.6167521819,26.5466366203,25.9403969112,
2012-10-15,51.9253782547,30.2677645008,30.6092120322,41.3637565625,28.1408223009,35.2428091788,10.8927861243,38.852574211,26.6557323873,26.0704456925,
2012-10-16,52.7512858206,30.9939267898,30.9327355566,41.7356850094,28.2109989151,35.6220421463,10.9609086141,39.2018108331,26.7575551031,26.4259123614,
2012-10-17,53.4134358518,31.2456080377,31.1221456943,41.9747818681,28.3318586396,35.6220421463,11.1005597183,39.2844926034,27.085860631,26.2871936613,
2012-10-18,53.406315959,31.257985804,31.2097197342,42.0013481858,28.1798093088,35.6306610774,11.1244025897,38.766138147,27.2084842731,25.9794115456,
2012-10-19,52.5661686075,30.6060901127,30.6842754949,41.2486358527,27.8445210409,34.9928601776,10.9745331121,38.4946066733,26.9902927392,25.3941920297,
2012-10-22,52.3027325736,30.746371464,30.6008716474,41.1158042645,27.8601158441,35.0187169708,10.9745331121,37.7351043294,26.9175622279,25.5675904048,
2012-10-23,51.0852309033,29.8201019533,30.2922774117,40.7881530136,27.4858405682,34.5532946926,10.7906023895,37.6913624424,26.6702784895,25.2901530047,
2012-10-24,50.6936367988,29.805661226,30.1004485624,40.6287551078,27.4858405682,34.6136272101,10.7906023895,37.6913624424,26.473906109,25.1427643858,
2012-10-25,51.170669617,29.7396464724,30.2672562574,40.5313452765,27.657383403,34.8894330046,10.8178513855,37.2286239181,26.6048210294,25.0907448733,
2012-10-26,51.2347486523,29.7974093818,30.2922774117,40.6641768647,27.563814584,34.7515301074,10.7633533936,37.5516677936,26.6048210294,25.1340944671,
2012-10-31,51.2205800656,29.7315596651,30.4335635294,40.7985138775,27.5950041903,34.5006330237,10.830999026,37.4049884123,26.8340676009,25.030488938,
2012-11-01,51.4388759791,30.3090237218,30.9766893843,41.2663467311,27.6105989935,34.7860058317,10.9643147386,38.1279082201,26.5539096715,25.4375416235,
2012-11-02,50.5939582995,29.764402005,30.7176370339,41.2407545118,27.4468535603,34.596389348,10.8996664958,37.7450575731,26.3720833932,25.1080847108,
2012-11-05,50.9784325112,29.9706981098,30.8844447289,41.346045684,27.4000691509,34.6136272101,10.8791616263,37.7437479358,25.9429733766,25.2468034109,
2012-11-06,51.7972201842,30.2842681892,31.2180601189,41.5674316644,27.6028015919,34.6481029344,11.001782108,37.7437479358,25.9575194789,25.3595123547,
2012-11-07,50.4444405505,29.805661226,30.4841062609,41.0803825077,27.2754666736,34.0706345522,10.6339206629,37.700093358,25.4120406442,24.7266082857,
2012-11-08,49.533094271,29.4013208605,30.1671716404,40.4162245667,26.9790094656,33.6655447915,10.5441352213,37.4207040603,25.3698569477,24.3711416168,
2012-11-09,49.5188544854,29.3435579512,30.2505754879,40.221404904,26.9790094656,33.7603530334,10.5589859241,37.5865914558,25.2156682638,24.4838505606,
2012-11-12,49.6185329847,29.3435579512,30.3339793354,40.2568266609,26.9790094656,33.932731655,10.5760165466,37.4643586381,25.004749781,24.4448359262,
2012-11-13,49.4119136954,29.294046886,30.2505754879,40.3719473706,26.9634146624,33.8034476888,10.5044879322,37.4643586381,25.0992994457,24.327792023,
2012-11-14,48.8104251509,28.7948103123,29.5374725918,39.7697775042,26.6671134024,33.3983579281,10.3171510852,37.4643586381,24.921109693,24.0806993385,
2012-11-15,48.8780641326,28.6999141041,29.5416427842,39.7432111865,26.6593160008,33.3035496862,10.3409939567,36.4540170903,24.779285196,23.9463155978,
2012-11-16,49.0703012384,28.7659288576,29.6250466317,40.01002557,26.8308588355,33.5534986875,10.4091164465,35.9335672142,24.9902036788,23.9809952728,
2012-11-19,50.2031473832,29.5787355107,30.1796822176,40.8678519665,27.267513324,33.9068748617,10.6057860746,36.9841582827,25.0120228321,24.6355741387,
2012-11-20,50.0030071964,29.6076169653,30.2088735642,41.0715270684,27.3688795445,34.0964913454,10.6611696589,36.6960380694,24.9683845254,24.5358700731,
2012-11-21,50.2735631231,29.6571280305,30.2505754879,41.2132140958,27.4078665524,34.0706345522,10.6611696589,36.9492346204,24.8592887584,24.6138993419,
2012-11-23,50.985552404,30.0367128634,30.6425735712,41.762251327,27.8133314346,34.492962175,10.7906023895,37.4837412706,24.7938312983,25.0127156045,
2012-11-26,50.4870175095,30.061468396,30.6634245331,41.5674316644,27.6105989935,34.3395452018,10.7497288956,37.4818204692,25.1065724968,25.121089589,
2012-11-27,50.0670862316,29.9253129668,30.6008716474,41.3991783193,27.5872067888,34.1309670698,10.6543574099,37.9794826557,25.172029957,25.0115885151,
2012-11-28,50.5227593714,30.0532165518,30.8594235747,41.9393601113,27.8523184425,34.3981539332,10.6952309038,38.0667918112,25.2738526728,25.1601042233,
2012-11-29,50.6366776563,30.2595126566,31.0345716544,42.054480821,28.0004690725,34.6394840034,10.7493882832,38.0667918112,25.4193136954,25.2814830859,
2012-11-30,50.5939582995,30.2842681892,30.9678485764,42.0899025779,28.101835293,34.6825786588,10.7361043977,38.7827268866,25.6884165871,25.2554733296,
2012-12-03,50.3164960767,29.7231427841,30.6342331864,41.8685165976,27.9922818008,34.6049220897,10.6952309038,38.6517631533,25.5284094623,25.2207936546,
2012-12-04,50.131094068,29.7767797713,30.7509985729,41.6914078133,27.9341911591,34.6782691932,10.6679819078,38.8176505488,25.397494542,25.1731091015,
2012-12-05,50.4800400146,29.4260763931,31.0762735782,41.5674316644,27.9848742693,34.7946247628,10.7974146385,38.7957359507,25.7829662518,24.926016417,
2012-12-06,50.6437263502,29.5003429908,31.0679331934,41.8330948407,28.0160638756,34.7773869006,10.8314758834,38.8001887177,25.7684201495,25.0690700764,
2012-12-07,50.9499529399,29.7478983166,31.2722726198,41.9924927466,28.2109989151,34.8894330046,10.9166289957,38.8998084641,25.7866027774,24.9433562545,
2012-12-10,50.8929937975,29.9376907331,31.4265697377,41.7533958878,28.1798093088,35.035954833,10.8927861243,39.1581562554,25.7975123541,25.0040456858,
2012-12-11,51.1920292954,30.1769942147,31.4932928157,41.886227476,28.195404112,35.4065688693,10.9472841162,39.4733423068,25.8556967631,25.3421725172,
2012-12-12,51.3771465085,30.1027276169,31.5433351242,41.9393601113,28.1330248993,35.3548552829,10.994969859,39.4724692153,25.8120584563,25.2988229234,
2012-12-13,50.9001136903,30.020209175,31.4432505072,41.6648414957,28.0862404899,35.0531926951,10.9404718672,39.9439386551,25.7102357405,25.1167546296,
2012-12-14,50.7078765844,30.2430089682,31.3765274292,41.4877327114,28.0394560804,34.9152897979,10.8995983733,40.1447497128,25.6084130247,24.8739969045,
2012-12-17,51.170669617,30.5483272034,31.6684408954,42.2315896053,28.101835293,35.1910955924,11.1244025897,39.8653604152,26.0011577857,25.1774440609,
2012-12-18,52.1104954678,30.9114083479,32.0771197482,42.7274942012,28.0940378914,35.4669013869,11.2878965653,40.5114481661,26.1829840639,25.5502505673,
2012-12-19,51.7535752413,30.7793788408,31.9019716684,42.426409268,27.8133314346,35.0876684194,11.2197740755,40.8606847882,25.9866116834,25.420201786,
2012-12-20,52.103375575,31.0764452317,32.0687793634,42.5149636601,27.9692794662,35.1393820059,11.3764558021,40.8868775349,26.0670516289,25.4635513797,
2012-12-21,51.5771798969,30.8037382848,31.8686351506,42.139059121,27.733595206,34.8453816479,11.2430379058,40.5014774605,25.972189223,25.2447486401,
2012-12-24,51.1835702266,30.9619196436,31.7762135881,42.1747097632,27.6468537937,34.7067280527,11.222471373,40.5998011268,25.8618570683,25.1749876767,
2012-12-26,50.9545609638,31.1534023411,31.6669881051,41.7379893958,27.4102863054,34.5854061569,11.2190436176,40.5998905933,25.6411927588,25.0354657499,
2012-12-27,50.8615259508,31.0451729903,31.6165763437,41.7914653592,27.4575998031,34.5334110587,11.1813383075,40.5998905933,25.5970598969,25.0093053886,
2012-12-28,49.9741150576,30.6538822608,31.2720959743,41.452784258,27.1658332342,34.1954429203,11.0922166656,40.0720383357,25.3396182026,24.7302615349,
2012-12-31,51.1120048319,31.2533063571,31.8434292699,42.2808595505,27.5206844666,34.5598419002,11.2361823949,40.438940388,25.6856933946,25.1575474359,
2013-01-02,52.2391597971,32.0358878162,32.6080076508,43.1640150852,28.2303869313,35.2396778093,11.5618191635,41.6645417569,26.1560761476,25.994678997,
2013-01-03,52.2284249879,31.8027784454,32.6248115712,43.2709670119,28.1594166849,35.2873399826,11.5515358971,41.8166347803,26.1560761476,25.8289967088,
2013-01-04,52.8081046843,32.194069175,32.8684684179,43.4302362561,28.2382725143,35.4433252773,11.6886461155,42.0492476396,26.2884747332,25.7243552637,
2013-01-07,52.400181935,32.1274664976,32.725635094,43.3244429753,28.0490185237,35.5559813234,11.6612240718,41.8971546162,26.0310330389,25.6905211964,
2013-01-08,52.2284249879,32.1774185057,32.4735762871,43.1994874742,27.9701626943,35.5646471731,11.6269465172,41.195737379,25.9501227921,25.5935534573,
2013-01-09,52.1425465144,32.3855518724,32.8012527361,43.2709670119,28.0332473578,35.9546104096,11.6098077399,41.1993160384,25.8986344532,25.6371540594,
2013-01-10,52.6148781188,32.5270825619,32.9608899804,43.5205215075,28.1988445996,36.205920051,11.7572012246,41.3693023586,26.0089666079,25.7679558658,
2013-01-11,52.679286974,32.4771305538,32.8432625372,43.5561721498,28.3250139266,36.1972542013,11.729779181,41.4279923723,26.0383885159,25.8028363476,
2013-01-14,52.6864435134,32.4854558885,32.9692919407,43.6631240765,28.411755339,36.2319176001,11.6955016264,41.5893899101,25.986900177,25.6371540594,
2013-01-15,52.9226093156,32.5187572272,33.0617135032,43.9839798566,28.4984967514,36.1885883516,11.7434902028,41.4319288976,26.0604549468,25.4714717713,
2013-01-16,53.1587751179,32.2856478564,32.9272821395,43.8859405905,28.4590688367,36.1105957042,11.7503457137,41.8255814287,25.9354118381,25.5586729756,
2013-01-17,53.4965637804,32.5354078965,33.2801644691,44.3493989395,28.6483228273,36.4312321432,11.7434902028,41.7361149444,26.0383885159,25.6633144207,
2013-01-18,54.0247163927,32.751866598,33.5490271965,44.4028749028,28.7666065714,36.552554039,11.7572012246,41.798652017,26.2443418714,25.628433939,
2013-01-22,54.5399872339,33.0682293155,33.6834585602,44.5187394901,28.7744921543,36.6565442354,11.8668893993,41.6466484601,26.4650061808,25.6981949024,
2013-01-23,54.3539172079,32.8850719527,33.6918605204,44.5543901323,28.7666065714,36.6132149869,11.8600338884,41.9150479131,26.398806888,25.9685186357,
2013-01-24,54.511361076,32.9849759688,33.8935075659,44.8930712336,28.8454624008,36.8471929288,11.9217334867,41.9150479131,26.5164945197,25.5237924938,
2013-01-25,55.0266319172,33.1015306542,34.0027330489,45.3654422432,28.9874028938,37.133165969,11.976577574,42.1566074208,26.6488931054,25.5499528551,
2013-01-28,54.9335969042,32.7851679367,34.0279389296,45.1515383898,29.0110596426,37.0031782235,11.9285889976,42.5180520175,26.6341821514,25.6371540594,
